model,run_name,trial_id,parameters,auc,bkg_rej_@99%,luts,registers,luts_plus_ff,dsp,bram,hls_source,fullPath
model1,model1_10w12i,1242,265.0,0.9466370489935878,0.8109850305828428,17356,11864,29220,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1242.h5
model1,model1_10w12i,1258,205.0,0.943501508996859,0.8097242253001593,15684,10998,26682,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1258.h5
model1,model1_10w12i,1237,193.0,0.946732123352911,0.8076500947871598,13442,9317,22759,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1237.h5
model1,model1_10w12i,1247,211.0,0.946363102841373,0.806718852516017,15724,11664,27388,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1247.h5
model1,model1_10w12i,1243,163.0,0.9448362312545452,0.8039130316471197,12986,9154,22140,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1243.h5
model1,model1_10w12i,1232,155.0,0.9447221468172312,0.8030634242503953,12380,9215,21595,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1232.h5
model1,model1_10w12i,1255,105.0,0.9375540576852974,0.7947971373370704,11073,7952,19025,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1255.h5
model1,model1_10w12i,1230,121.0,0.936984275564092,0.7908484282263161,10288,7310,17598,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1230.h5
model1,model1_10w12i,1225,99.0,0.9060104930497844,0.7123096320081272,9036,6766,15802,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1225.h5
model1,model1_10w12i,1234,65.0,0.9182796353638978,0.7119377398024436,7515,5482,12997,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1234.h5
model1,model1_10w12i,1226,79.0,0.9055471145449536,0.7115930592215661,7590,5466,13056,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1226.h5
model1,model1_10w12i,1224,61.0,0.8907899117945108,0.6890164811740909,6491,4857,11348,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1224.h5
model1,model1_10w12i,1259,67.0,0.8628558197754292,0.673714477491451,9223,6449,15672,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1259.h5
model1,model1_10w12i,1253,37.0,0.8331320924231139,0.6205913388421755,7531,4918,12449,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1253.h5
model1,model1_10w12i,1241,31.0,0.8332578157126982,0.6168482286744008,6458,4289,10747,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1241.h5
model1,model1_10w12i,1222,45.0,0.8622075434848769,0.5875503792998147,5736,4247,9983,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1222.h5
model1,model1_10w12i,1227,31.0,0.8501718455144682,0.5263181764583162,4987,3644,8631,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_secondary/model_trial_1227.h5
model1,model1_10w12i,1239,25.0,0.8455442259329304,0.5092534641910136,5385,3660,9045,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1239.h5
model1,model1_10w12i,1228,19.0,0.8375222662251283,0.3630363335661439,4312,3031,7343,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model1_fin_results/model1_10bit_normalised_selected/pareto_primary/model_trial_1228.h5
model2_5,model25_3bit,063,8833.0,0.9560008525998472,0.8339395478637363,185652,96063,281715,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_063.h5
model2_5,model25_3bit,102,7051.0,0.9577483385092124,0.829694534393982,370844,117857,488701,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_102.h5
model2_5,model25_3bit,042,8797.0,0.9496326506257076,0.8296098760056962,327672,117895,445567,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_042.h5
model2_5,model25_3bit,105,8475.0,0.9553536601462423,0.8287542215812373,425328,132324,557652,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_105.h5
model2_5,model25_3bit,093,6271.0,0.9552455310049158,0.8268494078448091,176083,86039,262122,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_093.h5
model2_5,model25_3bit,079,5407.0,0.9525084438719114,0.8262567991268092,158272,79379,237651,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_079.h5
model2_5,model25_3bit,108,5305.0,0.9529830650670704,0.8262537756129419,149056,77528,226584,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_108.h5
model2_5,model25_3bit,104,6513.0,0.9525927483371842,0.8250987933156155,171988,87981,259969,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_104.h5
model2_5,model25_3bit,013,5143.0,0.951658671976016,0.8247873713872789,145433,73513,218946,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_013.h5
model2_5,model25_3bit,027,2957.0,0.9537776969907992,0.8244033851261259,99012,55346,154358,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_027.h5
model2_5,model25_3bit,032,5821.0,0.9526696930266364,0.8231456033573098,142664,77234,219898,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_032.h5
model2_5,model25_3bit,006,3261.0,0.9538034419589336,0.8221962200029631,103652,57811,161463,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_006.h5
model2_5,model25_3bit,106,3061.0,0.951545887762747,0.8197441502565451,101060,56771,157831,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_106.h5
model2_5,model25_3bit,020,1527.0,0.9467296473087758,0.8177758427289027,63060,38939,101999,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_020.h5
model2_5,model25_3bit,064,2965.0,0.9517365526821596,0.8173555743013415,107139,58300,165439,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_064.h5
model2_5,model25_3bit,081,1563.0,0.9470725505133408,0.8158921935895459,63736,39625,103361,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_081.h5
model2_5,model25_3bit,084,1489.0,0.9477816233965118,0.8095156028433125,61723,37817,99540,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_084.h5
model2_5,model25_3bit,029,1281.0,0.937776178087812,0.8083394559489148,57946,35166,93112,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_029.h5
model2_5,model25_3bit,052,725.0,0.9450461359172722,0.8003966850193959,44372,29064,73436,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_052.h5
model2_5,model25_3bit,078,1545.0,0.9460615009590996,0.7957283796082131,67645,39588,107233,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_078.h5
model2_5,model25_3bit,096,1171.0,0.9401317830731925,0.7935242379989176,56459,34548,91007,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_096.h5
model2_5,model25_3bit,057,711.0,0.9399214309182362,0.775038474213962,43541,28519,72060,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_057.h5
model2_5,model25_3bit,015,405.0,0.9162317710614108,0.7469016541644369,33686,24397,58083,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_015.h5
model2_5,model25_3bit,037,1045.0,0.9219178786014736,0.7468472309148246,54473,33636,88109,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_037.h5
model2_5,model25_3bit,088,533.0,0.9395990879800336,0.7457980716028554,37540,28024,65564,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_088.h5
model2_5,model25_3bit,066,489.0,0.9294821258773488,0.7442530560166414,35598,25909,61507,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_066.h5
model2_5,model25_3bit,031,377.0,0.8756881225260551,0.7011044896157417,31955,22960,54915,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_primary/model_trial_031.h5
model2_5,model25_3bit,017,391.0,0.8815278386825228,0.6366280563945806,32864,23844,56708,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_3bit_normalised_selected/pareto_secondary/model_trial_017.h5
model2_5,model25_4bit,112,10525.0,0.968636467290421,0.8645496022567507,241443,110306,351749,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_112.h5
model2_5,model25_4bit,008,11737.0,0.96876786749489,0.8616984286798431,252755,117311,370066,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_008.h5
model2_5,model25_4bit,038,5803.0,0.9659241303372804,0.8544178072872731,296432,105717,402149,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_038.h5
model2_5,model25_4bit,063,8833.0,0.965568665281443,0.8540882442757324,185763,96203,281966,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_063.h5
model2_5,model25_4bit,026,8607.0,0.965536235245082,0.8539763742626405,445906,140156,586062,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_026.h5
model2_5,model25_4bit,077,8185.0,0.9654773521705916,0.8538524101940793,209060,98342,307402,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_077.h5
model2_5,model25_4bit,065,5141.0,0.9627065244014243,0.8503209459970188,133072,70861,203933,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_065.h5
model2_5,model25_4bit,102,7051.0,0.9640692147085964,0.8494108683229475,370955,119736,490691,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_102.h5
model2_5,model25_4bit,013,5143.0,0.9650452824438868,0.8493050453375904,145544,73672,219216,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_013.h5
model2_5,model25_4bit,024,4669.0,0.9616677745059397,0.846045697388591,128772,69328,198100,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_024.h5
model2_5,model25_4bit,099,5139.0,0.962962252292172,0.8446911631760199,142615,73028,215643,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_099.h5
model2_5,model25_4bit,006,3261.0,0.9593304781470992,0.8433668641021221,103763,57968,161731,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_006.h5
model2_5,model25_4bit,010,1589.0,0.9552845086147256,0.8406305840521737,72144,42326,114470,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_010.h5
model2_5,model25_4bit,109,3917.0,0.9565056352383804,0.8403433502347759,119757,64627,184384,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_109.h5
model2_5,model25_4bit,106,3061.0,0.9567752975559242,0.8400137872232352,101171,56932,158103,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_106.h5
model2_5,model25_4bit,064,2965.0,0.9582842983320196,0.8392639557841333,107250,58452,165702,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_064.h5
model2_5,model25_4bit,027,2957.0,0.9569892582894584,0.837368212589307,99123,55499,154622,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_027.h5
model2_5,model25_4bit,096,1171.0,0.9521871335500692,0.8348072963436647,56570,34691,91261,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_096.h5
model2_5,model25_4bit,020,1527.0,0.9562217325371922,0.8339969946272159,63171,39095,102266,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_020.h5
model2_5,model25_4bit,022,1311.0,0.9566358188419204,0.8327361893445324,58962,36210,95172,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_022.h5
model2_5,model25_4bit,033,489.0,0.9472780789651644,0.8154023843430358,35709,26043,61752,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_033.h5
model2_5,model25_4bit,029,1281.0,0.953688703670668,0.8140357560749952,58057,35319,93376,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_029.h5
model2_5,model25_4bit,088,533.0,0.9052000696764424,0.7856419373467456,37651,28172,65823,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_088.h5
model2_5,model25_4bit,015,405.0,0.9019022491336076,0.7610244874388117,33797,24521,58318,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_015.h5
model2_5,model25_4bit,066,489.0,0.8934136041626541,0.753755960101711,35709,26043,61752,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_066.h5
model2_5,model25_4bit,051,391.0,0.886439981334958,0.7480112837537529,32975,23975,56950,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_051.h5
model2_5,model25_4bit,031,377.0,0.8893477285119726,0.7107646164219132,32066,23089,55155,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_primary/model_trial_031.h5
model2_5,model25_4bit,017,391.0,0.8677993522237405,0.6850919601742753,32975,23975,56950,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_4bit_normalised_selected/pareto_secondary/model_trial_017.h5
model2_5,model25_6bit,118,11269.0,0.9760756491728376,0.8912351356499497,389699,142640,532339,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_118.h5
model2_5,model25_6bit,063,8833.0,0.974853490389904,0.8855327884961345,185837,96483,282320,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_063.h5
model2_5,model25_6bit,008,11737.0,0.974719152205286,0.8849462268058692,252829,118799,371628,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_secondary/model_trial_008.h5
model2_5,model25_6bit,042,8797.0,0.9747902206601908,0.8843294299769306,327857,123712,451569,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_042.h5
model2_5,model25_6bit,112,10525.0,0.9746830520579944,0.8824155456989003,241517,110558,352075,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_secondary/model_trial_112.h5
model2_5,model25_6bit,077,8185.0,0.9744194298845336,0.8816929258846046,209134,98636,307770,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_077.h5
model2_5,model25_6bit,092,8379.0,0.973352147854907,0.8806679546835742,434525,141869,576394,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_secondary/model_trial_092.h5
model2_5,model25_6bit,093,6271.0,0.9738923668345384,0.8800783694794416,176268,86468,262736,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_093.h5
model2_5,model25_6bit,065,5141.0,0.9736754303750392,0.8787873290580848,133146,71187,204333,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_065.h5
model2_5,model25_6bit,102,7051.0,0.9731362919048,0.8784517190188093,371029,123542,494571,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_secondary/model_trial_102.h5
model2_5,model25_6bit,099,5139.0,0.9732722176030902,0.8778077105650645,142689,73294,215983,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_099.h5
model2_5,model25_6bit,013,5143.0,0.973334284595166,0.8777290992045135,145618,73990,219608,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_secondary/model_trial_013.h5
model2_5,model25_6bit,043,3975.0,0.971394071358433,0.8721930453134024,111687,61371,173058,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_043.h5
model2_5,model25_6bit,006,3261.0,0.9702735508398044,0.866079500273628,103837,58282,162119,0,0,csynth,/home/dabadjiev/smartpixels_ml_dsabadjiev/Muon_Collider_Smart_Pixels/eric/Results_June2026_99SigEff/model2.5_fin_results/model2_5_6bit_normalised_selected/pareto_primary/model_trial_006.h5
